id_partie,status,joueur_depart,joueur_gagnant,rows,cols,confiance,signature
25822,terminee,R,Y,9,9,1,5476556655644446655446454133773333351111161177777671999233222222888888
25821,terminee,R,Y,9,9,1,56565566664255566559796997772227774442442444771111911999191122288888888833
25820,terminee,R,R,9,9,1,4344555654455455445488666638668688688338393333111991117199777
25814,terminee,R,R,9,9,1,6356545556876213868895362662355333244
25813,nulle,R,,9,9,1,445645555564466846449886555823488828822222232333666777777777111111199999999133331
25812,terminee,R,R,9,9,1,466644465665575532598855664438292992133
25811,terminee,R,R,9,9,1,4556645465478256646655244678877
25810,terminee,R,Y,9,9,1,445367545534455445546333733376936196666111777199977495691171122229922222
25809,terminee,R,R,9,9,1,4465445656556626466122222545544252462898999999991111113333333
25808,terminee,R,Y,9,9,1,444344444577555333355553311737771176567838499866
25807,terminee,R,Y,9,9,1,5446444655755544554451777773227977222211111122129199999998886666888888666333
25806,terminee,R,R,9,9,1,4534455655323366437
25805,terminee,R,Y,9,9,1,6436666444333643316777555557
25804,terminee,R,R,9,9,1,554556465532644464455445928836633
25803,terminee,R,R,9,9,1,3664646654435779887277855
25802,terminee,R,Y,9,9,1,653445546445355334453453331198776677
25801,terminee,R,R,9,9,1,64364555663754443387557884435737357711666
25800,terminee,R,R,9,9,1,4336666646442232255
25799,terminee,R,R,9,9,1,575746645564774662855655464466277522744119112219929929119911888
25798,terminee,R,Y,9,9,1,664346574464477699677476779433221333637336119141111999199222
25797,terminee,R,R,9,9,1,65446566564454552664458642977
25796,terminee,R,R,9,9,1,7344454655533354554111447567373335747316666
25795,terminee,R,Y,9,9,1,45746554567655984667464477577996655861779888
25794,terminee,R,R,9,9,1,565554654555444644445988868866886689689111999111991119777
25793,terminee,R,R,9,9,1,6676548
25792,terminee,R,R,9,9,1,367746456556447
25791,terminee,R,R,9,9,1,343665745653557277627136536222756577663527229993999913111132119988888
25790,terminee,R,Y,9,9,1,56754654766445646623355553344363
25789,terminee,R,Y,9,9,1,443666665244554664466442253553
25788,terminee,R,R,9,9,1,64455445553666644556646563833383977
25786,terminee,R,R,9,9,1,673454555664464774554554577664117722332623233
25785,terminee,R,Y,9,9,1,5335664754755574433734334545544733777789888988889999986666
25784,terminee,R,R,9,9,1,455544466565566664445655292877133
25783,terminee,R,R,9,9,1,67454566655445665564564444577796112377779993332
25782,terminee,R,R,9,9,1,355465664344553335455344454999999999212666663361122
25781,terminee,R,R,9,9,1,447645564465655445554457771777232297992929922179221199111116333
25780,terminee,R,R,9,9,1,4646546656652332432444252232555334633645569329189918889898889987777
25779,terminee,R,R,9,9,1,6566645644533
25778,terminee,R,R,9,9,1,56555446566564465644654534497997777
25777,terminee,R,R,9,9,1,6436665456554467555645644445112112333
25776,terminee,R,R,9,9,1,5356446554445544554458897777887878873733383339781319919199991111122
25775,terminee,R,R,9,9,1,4653544665647654544578778
25774,terminee,R,Y,9,9,1,56456464664794664444667755557552522292992777
25773,terminee,R,R,9,9,1,585655465569736636446553699343396478443
25772,terminee,R,R,9,9,1,5745636466544354557873336646888
25771,terminee,R,R,9,9,1,5456644445355544554453911936336633366961181881888811688317777997772999922
25770,terminee,R,Y,9,9,1,636654565543444668821554665233
25769,terminee,R,Y,9,9,1,4655564663445632354633566355111413346445919119977799773991198888
25768,terminee,R,R,9,9,1,65474544445352757221552422774772257417158288133
25767,terminee,R,R,9,9,1,54776865456657556468988655888685681199199919119191132222222223344444433
25766,terminee,R,R,9,9,1,546556545587766846468664477
25765,terminee,R,R,9,9,1,56774664556652556655622625222844444448888288777887772711111113333
25764,terminee,R,R,9,9,1,6564665544222546566555668488977
25763,terminee,R,R,9,9,1,6534656665554458886655685643444441111111112999999999888882222222277
25762,terminee,R,Y,9,9,1,665743546455344665556446685465499111119339888833338181188777
25761,terminee,R,Y,9,9,1,663645566444755312985455461411643333535419678788
25760,terminee,R,R,9,9,1,4464666446537
25759,terminee,R,R,9,9,1,4654466466557254544578778
25758,terminee,R,Y,9,9,1,464744556423344983223355665352553348688222
25757,terminee,R,R,9,9,1,56556465554666566556222224444499889999882884848899911112221111133
25756,terminee,R,Y,9,9,1,45655544462334655664452263232245223888868423336887568777977779899979993911
25755,terminee,R,R,9,9,1,43374544547447772238666
25754,terminee,R,Y,9,9,1,46356466455785451225582216446148822114665849651811288299128977
25753,terminee,R,R,9,9,1,467665456557664454554774267775566177221222212121199991199918888
25752,terminee,R,Y,9,9,1,57656643566577775599996645566519331991143334377744
25751,terminee,R,R,9,9,1,6563664446644464464333337377755
25750,terminee,R,Y,9,9,1,636446452554654856445586645391334399958933699622219988888811
25749,terminee,R,R,9,9,1,4646445666327446647733255
25748,terminee,R,R,9,9,1,4756565555698366364465536993433964443
25747,terminee,R,R,9,9,1,66674646446344644637777722333225299922772987888642811199999333388
25745,terminee,R,R,9,9,1,446646537
25744,terminee,R,Y,9,9,1,746458455577647688647445874756655775413111133333
25743,terminee,R,R,9,9,1,653546643554434365664488977
25742,terminee,R,R,9,9,1,6657435564665755665563333377377773699157319999991111888
25741,terminee,R,Y,9,9,1,4363574655344656653314455848664456363589888977
25740,terminee,R,R,9,9,1,53546655454665583122332
25739,terminee,R,R,9,9,1,6544544646566466464488979889888268218111111229992229929231177355577
25738,terminee,R,R,9,9,1,6456444546566466484886888288556555452138311113331999911999933133977
25737,terminee,R,Y,9,9,1,434644555554455454549199199223233333326222788768
25736,terminee,R,Y,9,9,1,663645545665125433446854458158866381411818833611335498139999999977
25735,terminee,R,Y,9,9,1,3456644656554774776556443333353746335665498819991999111119177712229788
25734,terminee,R,R,9,9,1,66474465455657756445554475142322133
25733,terminee,R,Y,9,9,1,64555656554664665566544444411883218112222122227799999991991188888877
25732,terminee,R,R,9,9,1,663745556552364224436466555566222233344447227771818888778
25731,terminee,R,R,9,9,1,6566644654533
25730,terminee,R,Y,9,9,1,67356656547446654544775675767775561441223221221224211111889988
25729,terminee,R,Y,9,9,1,3357645645333526578744
25728,terminee,R,R,9,9,1,6353555666748
25727,terminee,R,R,9,9,1,674653565576655665564777377473444449399339393356471111111118888899882222229922288
25726,terminee,R,Y,9,9,1,46446446555656654544566356588229798828822379999777
25725,terminee,R,R,9,9,1,7546544565755354445543334776666764777
25724,terminee,R,Y,9,9,1,6434656655454554664455547749777333111177733667133136188998888888119922
25723,terminee,R,Y,9,9,1,465565655523663665565363333999889991828822889933229444
25722,terminee,R,R,9,9,1,637345445663355435437
25721,terminee,R,Y,9,9,1,777566656659966993777335555244
25720,terminee,R,Y,9,9,1,557455454454687734477588878758885979947841111111119999992222222666
25719,terminee,R,R,9,9,1,645545655566686655656122811122222211121133344
25718,terminee,R,Y,9,9,1,46466644555552556446644529587877
25717,terminee,R,Y,9,9,1,5463544556783214554784759474455787789933331333779111119999922118888866
25716,terminee,R,R,9,9,1,5744445455362
25715,terminee,R,R,9,9,1,537555648
25714,terminee,R,R,9,9,1,6764664654577557766776447445557465541188222292922229111191991999133
25713,terminee,R,Y,9,9,1,3563454555123627577577776636662322133126552633111779122999119999988888
25712,nulle,R,,9,9,1,754445667457656698557776566596577979991333333344143441911118399222222218812288888
25711,terminee,R,Y,9,9,1,547354685544776886644556633333
25710,terminee,R,R,9,9,1,565755645547677696446464456655911441111181199889992222222922988
25709,terminee,R,Y,9,9,1,54664444556856554554666448852222628889882922268999991991311333333331111177
25708,terminee,R,R,9,9,1,57765556556894686685777746577664444
25707,terminee,R,Y,9,9,1,674753455544744758857488855737887333415819748999999991111111333366
25706,terminee,R,R,9,9,1,576754554667764459966557667795744994964599479113221111111888222222233
25705,terminee,R,R,9,9,1,54444544547445668
25704,terminee,R,Y,9,9,1,5543675455663446655665661333335111188777171177373199992999299722222444224488
25703,terminee,R,R,9,9,1,5543545655637563355678744
25702,terminee,R,R,9,9,1,745444686454457877885666555828857577647666422821122212729999333
25701,terminee,R,Y,9,9,1,644355556668264445655522244433266233335846888832289392991111111999991187777777
25700,terminee,R,R,9,9,1,75665655648943274723233
25699,terminee,R,R,9,9,1,4765445567667757766766554422244422333
25698,terminee,R,R,9,9,1,54475466552445255447778886633
25697,terminee,R,R,9,9,1,56734445443676662777336336477731334466471911111888555
25696,terminee,R,R,9,9,1,645344644566877213733786855
25694,terminee,R,R,9,9,1,355664765674557763443366555363335677779449911199444191111791328888888889922
25693,terminee,R,Y,9,9,1,5756444666554988445977
25692,terminee,R,R,9,9,1,545365654345512433366434463355436654877
25691,terminee,R,Y,9,9,1,575464644455666277567577469559477133
25690,terminee,R,Y,9,9,1,747464464565894477666233
25689,terminee,R,Y,9,9,1,6754444556375544757554477475377999999913331333113991116666
25688,terminee,R,Y,9,9,1,57466656557423675988
25687,terminee,R,Y,9,9,1,5634564565335445445445543911133336187811188779
25686,terminee,R,R,9,9,1,63444555445333355111453344536531166411668197877
25685,terminee,R,R,9,9,1,46675565665895788823866533333221155677778722688358444
25684,terminee,R,R,9,9,1,764354465556646336556556533446993388778487877
25683,terminee,R,Y,9,9,1,5665456644552358664444558979899828222324848851998332299971121111777767
25682,terminee,R,R,9,9,1,5574566456445542664456662524631511777777711411117988333
25681,terminee,R,Y,9,9,1,355654766445445546546666252422265219114921112299898877888889987111779977
25680,terminee,R,Y,9,9,1,6475564565446552329886422164665553333323222844328899643999999177888811
25679,terminee,R,Y,9,9,1,6465664655445454466552338228285233294622495623338888987777
25678,terminee,R,R,9,9,1,645355445587766
25677,terminee,R,R,9,9,1,534467564455665665564564444511211112333
25676,terminee,R,R,9,9,1,56365664554
25675,terminee,R,R,9,9,1,555655456553766444362
25674,terminee,R,Y,9,9,1,64454444656655565566463544593333
25673,terminee,R,R,9,9,1,6556566554432844464455866432233
25672,terminee,R,R,9,9,1,6646537
25671,terminee,R,R,9,9,1,665465655466877
25670,terminee,R,Y,9,9,1,576464445573712215577445424452225333
25669,terminee,R,R,9,9,1,565565545655844634466646853614441111111129992222292888889982299983333
25668,terminee,R,R,9,9,1,66655556454444846449888885655668586482922299999177777
25667,terminee,R,Y,9,9,1,64446654455656654544566756587778
25666,terminee,R,R,9,9,1,444556655528766487797677645546547264133
25665,terminee,R,R,9,9,1,46666654454755448225521524455488229229997777797997666618888832879933111111133
25664,terminee,R,Y,9,9,1,75556656566355233626651298277332939996313352292777727891197911111888
25663,terminee,R,Y,9,9,1,76546444557756667215467667754554472526147111112211229999888888
25662,terminee,R,Y,9,9,1,5576466546235478774475646655475676382233
25661,terminee,R,R,9,9,1,656566565565567868895885898869977
25660,terminee,R,Y,9,9,1,344744645446331331333722255556
25659,terminee,R,R,9,9,1,57745646655895667887755665665122822288772322772114441444111411999
25658,terminee,R,Y,9,9,1,5674546554437667
25657,terminee,R,Y,9,9,1,766555454765566464664477
25656,terminee,R,R,9,9,1,5465445544768
25655,terminee,R,R,9,9,1,65635544455665888966966588839998993353344434435846837129211229111111777
25654,terminee,R,R,9,9,1,5547544454233
25653,terminee,R,R,9,9,1,7636664452555755644446622534425633242562322977777973337113111
25652,terminee,R,Y,9,9,1,4553646466544565532233
25651,terminee,R,Y,9,9,1,676346644677747766477333858588888556343454436355
25650,terminee,R,R,9,9,1,775555648
25649,terminee,R,Y,9,9,1,56445544653256664488885534455488888777911911119111999999776677
25648,terminee,R,Y,9,9,1,65544556564472336698858844644558888452283333222363
25647,terminee,R,Y,9,9,1,5365475545543346434437535544377688
25646,terminee,R,R,9,9,1,3475655465669863443
25644,terminee,R,Y,9,9,1,74674658546548857557448876626578466878
25643,terminee,R,Y,9,9,1,465444666623344633633344664555588977
25642,terminee,R,Y,9,9,1,55644655648763663353883212253396566538885838899999999244
25641,terminee,R,Y,9,9,1,6385444545536334554453973337778847785866
25640,terminee,R,R,9,9,1,77734546566754377565664796374665554445191933111393349379911991122
25639,terminee,R,R,9,9,1,6344654454665545554664567566499998877
25638,terminee,R,R,9,9,1,366544566675475774231
25637,terminee,R,R,9,9,1,7745464464564865576777552662527426133
25636,terminee,R,R,9,9,1,64534545547832163612221
25635,terminee,R,R,9,9,1,434754656566577556656655621227777732332433327449349994242989923199811
25634,terminee,R,R,9,9,1,35334644565874663556122
25633,terminee,R,Y,9,9,1,36745566544435336477744335655663554493399191119991119119288777
25632,nulle,R,,9,9,1,565555554432522333443266666346322468897788888989977344929994692531111772811111777
25631,terminee,R,R,9,9,1,74556854567655688588855646624224477
25630,terminee,R,R,9,9,1,5673644544656654544578778
25629,terminee,R,R,9,9,1,4557454455748447775878888719233
25628,terminee,R,Y,9,9,1,364452565564344665544633
25627,terminee,R,R,9,9,1,4655654465524664665522225225662444429999999881119188888811811719777
25626,terminee,R,R,9,9,1,4455637
25625,terminee,R,R,9,9,1,555555665564466442646612412225787277762277774442933391111311333
25624,terminee,R,Y,9,9,1,36475246545532334984662235855488468458884589999999911366
25623,terminee,R,R,9,9,1,43535446553344766
25622,terminee,R,Y,9,9,1,666664646644444422222222855537
25621,terminee,R,Y,9,9,1,645556664646647845555655617779823281222118121128442882441777
25620,terminee,R,R,9,9,1,663654545548655665665568838133338881144413433141499111889999922222277799777
25619,terminee,R,Y,9,9,1,5456656446354554664455543933178888889911418891199999866336111333222777
25618,terminee,R,Y,9,9,1,4664654566548555566566588389223313333388899999981131191811197244
25617,terminee,R,R,9,9,1,5575544444685545544548876877666877768266882137222627811911221121133
25616,terminee,R,R,9,9,1,7644566655325755644446622534425633242562322977777973337113111
25615,terminee,R,R,9,9,1,4576564456633577665535563333644311311511161444418899999999222
25614,terminee,R,Y,9,9,1,53454455563445445546533348897833337786667778788889999999911111111177666622
25613,terminee,R,R,9,9,1,3654654464656
25612,terminee,R,Y,9,9,1,545746555467667646675455462424189969991911599774119111222222277733
25611,terminee,R,R,9,9,1,66345554363345685448436888445655668888333
25610,terminee,R,R,9,9,1,365454556447389767756645546778333
25609,terminee,R,Y,9,9,1,63544654456125323554433356645564878366433122887881118122
25608,terminee,R,R,9,9,1,5566644644555746556466547779599999613144117777799911212112333
25607,terminee,R,R,9,9,1,6664466556423455544565544226224156112922291118888888189899991179933
25606,terminee,R,R,9,9,1,74646566655233234455633224544856554989868896977
25605,terminee,R,Y,9,9,1,376654556556463363553366575993693399991117799111111888887744
